,Press release,,Origin,,Sampling date,Item,,Radioactive Caesium (Bq/kg_ Provisional  regulation value for fish Radioactive caesium: 500 Bq/kg,,Radioactive _odine (Bq/kg_ Provisional  regulation value for fish Radioactive iodine: 2000 Bq/kg,,Facility that conducted  the analysis,Radioactive Caesium (Bq/kg_ Provisional  regulation value for fish Radioactive caesium: 500 Bq/kg,Radioactive _odine (Bq/kg_ Provisional  regulation value for fish Radioactive iodine: 2000 Bq/kg,,,
4338,Yamanashi,"29 November ,2011",Yamanashi,"Nishi Lake
(inland waters)","27-28 November ,2011",________,"Kokanee(wild)
(Oncorhyunchus nerka)",,26,Not detectable,,Yamanashi Institute for  Public Health,26,ND,f,f,
4339,Yamanashi,"29 November ,2011",Yamanashi,"Motosu Lake
(inland waters)","24 November ,2011",________,"Kokanee(wild)
(Oncorhyunchus nerka)",,29,Not detectable,,Yamanashi Institute for  Public Health,29,ND,f,f,
6961,Fukushima,"29 February,2012",Fukushima,Kaneyama Town (Numazawa Lake) (inland waters),"26 February,2012",________,"Kokanee(wild)
(Oncorhyunchus nerka)",,158,Not detectable,,"Fukushima Agricultural Technology
Centre",158,ND,f,f,
7221,Fukushima,"7 March,2012",Fukushima,Kanayama Town (Numasawa Lake) (inland waters),"4 March,2012",________,"Kokanee(wild)
(Oncorhyunchus nerka)",,120,Not detectable,,"Fukushima Agricultural Technology
Centre",120,ND,f,f,
7263,Tochigi,"8 March,2012",Tochigi,Nikko City (Chuzenji Lake) (inland waters),"24 February,2012",________,"Kokanee(wild)
(Oncorhyunchus nerka)",195.7,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",195.7,ND,f,f,
8378,Tochigi,"30 March,2012",Tochigi,"Nikko City
(inland waters)","26 March,2012",________,"Kokanee(farmed)
(Oncorhyunchus nerka)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
7656,Chiba,"19 March,2012",Chiba,"Teganuma Lake
(inland waters)","10 March,2012",__,"Crucian carp
(Carassius sp.)",400,,Not detectable,,Private inspection facility,400,ND,f,f,
8439,Miyagi,"30 March,2012",Miyagi,"Taihaku-ku, Sendai City (Natori River) (inland waters)","22 March,2012",__,"Crucian carp
(Carassius sp.)",,19,Not detectable,,"Agriculture,  Forestry and Fisheries
Department, Miyagi prefecture",19,ND,f,f,
1524,Nagano,8/23/11,Nagano,"Saku City
(inland waters)",8/22/11,______,Crucian carm (farmed) (Carassius sp.),Not detectable,,Not detectable,,Nagano Environmental Conservation Research Center,ND,ND,f,f,
6693,Chiba,"24 February,2012",Chiba,"Inbanuma Lake
(inland waters)","16 February,2012",______,"Crucian carp
(Carassius sp.)",38,,Not detectable,,"Japan Frozen Foods Inspection
Corporation",38,ND,f,f,
7262,Tochigi,"8 March,2012",Tochigi,Nikko City (Shuzenji Lake) (inland waters),"24 February,2012",________,"Brown trout
(Salmo trutta)",280,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",280,ND,,,
1122,Fukushima,"20 July, 2011",Fukushima,"Kawauchi Village
(inland waters)","15 July, 2011",_________,"Willow gudgeon (farmed)
(Gnathopogon caerulescens)",,1270,Not detectable,,"Fukushima Agricultural Technology
Centre",1270,ND,f,f,
2198,Saitama,"22 September,2011",Saitama,"Koshigaya City
(inland waters)","13 September,2011",_________,"Willow gudgeon (farmed)
(Gnathopogon caerulescens)",Not detectable,,Not detectable,,"Tama Laboratory, Japan Food Research
Laboratories",ND,ND,f,f,
2199,Saitama,"22 September,2011",Saitama,"Hasuda City
(inland waters)","13 September,2011",_________,"Willow gudgeon (farmed)
(Gnathopogon caerulescens)",Not detectable,,Not detectable,,"Tama Laboratory, Japan Food Research
Laboratories",ND,ND,f,f,
2200,Saitama,"22 September,2011",Saitama,"Yoshikawa City
(inland waters)","13 September,2011",_________,"Willow gudgeon (farmed)
(Gnathopogon caerulescens)",Not detectable,,Not detectable,,"Tama Laboratory, Japan Food Research
Laboratories",ND,ND,f,f,
4252,Chiba,"24 November ,2011",Chiba,"Kimitsu City
(inland waters)","23 November ,2011",_________,"Willow gudgeon (farmed)
(Gnathopogon caerulescens)",Not detectable,,Not detectable,,Tokyo Quarantine Station,ND,ND,f,f,
5958,Chiba,"6 February,2012",Chiba,Ichihara City,"1 February,2012",_________,"Willow gudgeon (farmed)
(Gnathopogon caerulescens)",,9.9,Not detectable,,"Chiba Prefectural Agriculture and
Forestry Research Center",9.9,ND,f,f,
6677,Chiba,"23 February,2012",Chiba,"Ichihara City
(inland waters)","21 February,2012",_________,"Willow gudgeon (farmed)
(Gnathopogon caerulescens)",,7.89,Not detectable,,"Chiba Prefectural Agriculture and
Forestry Research Center",7.89,ND,f,f,
7225,Chiba,"7 March,2012",Chiba,"Ichihara City
(inland waters)","5 March,2012",_________,"Willow gudgeon (farmed)
(Gnathopogon caerulescens)",,2.27,Not detectable,,"Chiba Prefectural Agriculture and
Forestry Research Center",2.27,ND,f,f,
3955,Fukushima,"16 November ,2011",Fukushima,"Koriyama City
(inland waters)","30 October,2011",____,"Freshwater clam
(Corbicula  leana)",,27,Not detectable,,"Fukushima Agricultural Technology
Centre",27,ND,f,m,
5851,Fukushima,"1 February,2012",Fukushima,"Shirakawa City
(inland watews)","26 January,2012",____,"Freshwater clam
(Corbicula  leana)",Not detectable,,Not detectable,,"Fukushima Agricultural Technology
Centre",ND,ND,f,m,
8165,Fukushima,"28 March,2012",Fukushima,Minami-soma City (Manogawa River) (inland waters),"20 March,2012",_____,"Japanese mitten crab
(Eriocheir  japonica)",,320,Not detectable,,"Fukushima Agricultural Technology
Centre",320,ND,f,c,
728,Fukushima,"23 June, 2011",Fukushima,Minami-soma City (Mano River) (inland waters),"19 June, 2011",_____,"Japanese mitten crab
(Eriocheir japonica)",,"1,930",Not detectable,,Japan Chemical Analysis  Center,1930,ND,f,c,
8423,Ibaraki,"30 March,2012",Ibaraki,"Ushuku Lake
(inland waters)","26 March,2012",___,"Topmouth gudgeon(wild)
(Pseudorasbora parva)",,84,Not detectable,,Private inspection facility,84,ND,f,f,
5376,Chiba,"18 January,2012",Chiba,"Teganuma Lake
(inland waters)","17 January,2012",_______,"Topmouth gudgeon(wild)
(Pseudorasbora parva)",,128.2,Not detectable,,Tokyo Quarantine Station,128.2,ND,f,f,
6694,Chiba,"24 February,2012",Chiba,"Inbanuma Lake
(inland waters)","17 February,2012",_______,"Topmouth gudgeon(wild)
(Pseudorasbora parva)",29,,Not detectable,,"Japan Frozen Foods Inspection
Corporation",29,ND,f,f,
2030,Chiba,"15 September,2011",Chiba,"Inbanuma Lake
(inland waters)","14 September,2011",_______,"Topmouth gudgeon(wild)
(Pseudorasbora parva)",,33.6,Not detectable,,Tokyo  Quarantine Station,33.6,ND,f,f,
3732,Chiba,"10 November ,2011",Chiba,"Teganuma Lake
(inland waters)","9 November ,2011",_______,"Topmouth gudgeon(wild)
(Pseudorasbora parva)",,115.3,Not detectable,,Tokyo Quarantine Station,115.3,ND,f,f,
7356,Chiba,"12 March,2012",Chiba,Teganuma Lake,"3 March,2012",_______,"Topmouth gudgeon(wild)
(Pseudorasbora parva)",,171,Not detectable,,Private inspection facility,171,ND,f,f,
7979,Chiba,"26 March,2012",Chiba,"Teganuma Lake
(inland waters)","26 March,2012",_______,"Topmouth gudgeon(wild)
(Pseudorasbora parva)",94,,Not detectable,,Private inspection facility,94,ND,f,f,
2976,Fukushima,"19 October,2011",Fukushima,"Koriyama City
(inland waters)","17 October,2011",_______,"Topmouth gudgeon(farmed)
(Pseudorasbora parva)",,61,Not detectable,,"Fukushima Agricultural Technology
Centre",61,ND,f,f,
3664,Fukushima,"9 November ,2011",Fukushima,"Koriyama City
(inland waters)","2 November ,2011",_______,"Topmouth gudgeon(farmed)
(Pseudorasbora parva)",,85,Not detectable,,"Fukushima Agricultural Technology
Centre",85,ND,f,f,
4735,Fukushima,"14 December,2011",Fukushima,"Koriyama City
(inland waters)","6 December,2011",_______,"Topmouth gudgeon(farmed)
(Pseudorasbora parva)",,119,Not detectable,,"Fukushima Agricultural Technology
Centre",119,ND,f,f,
25,Tochigi Aquaculture Fisheries Cooperative,"4,April, 2011",Tochigi,"Sakura City
(inland waters)","25,March, 2011",_________,"Yashiomasu trout(farmed)
(Oncorhynchus mykiss)",Not detectable,,,,Private inspection facility,ND,0,f,f,
934,Tochigi,"6 July, 2011",Tochigi,"Nikko City
(inland waters)","4 July, 2011",_________,"Yashiomasu trout(farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,Private inspection facility,ND,ND,f,f,
935,Tochigi,"6 July, 2011",Tochigi,"Yaita City
(inland waters)","4 July, 2011",_________,"Yashiomasu trout(farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,Private inspection facility,ND,ND,f,f,
936,Tochigi,"6 July, 2011",Tochigi,"Ohtawara City
(inland waters)","4 July, 2011",_________,"Yashiomasu trout(farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,Private inspection facility,ND,ND,f,f,
6261,Tochigi,"15 February,2012",Tochigi,"Nasu-shiobara City
(inland waters)","8 February,2012",_________,"Yashiomasu trout(farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
6262,Tochigi,"15 February,2012",Tochigi,"Nasu-shiobara City
(inland waters)","9 February,2012",_________,"Yashiomasu trout(farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
6263,Tochigi,"15 February,2012",Tochigi,"Nasu-shiobara City
(inland waters)","9 February,2012",_________,"Yashiomasu trout(farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
6264,Tochigi,"15 February,2012",Tochigi,"Yaita City
(inland Waters)","8 February,2012",_________,"Yashiomasu trout(farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
6265,Tochigi,"15 February,2012",Tochigi,"Nikko City
(inland waters)","9 February,2012",_________,"Yashiomasu trout(farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
6266,Tochigi,"15 February,2012",Tochigi,"Nikko City
(inland waters)","10 February,2012",_________,"Yashiomasu trout(farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
6267,Tochigi,"15 February,2012",Tochigi,"Nikko City
(inland waters)","10 February,2012",_________,"Yashiomasu trout(farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
6268,Tochigi,"15 February,2012",Tochigi,"Sakura City
(inland waters)","9 February,2012",_________,"Yashiomasu trout(farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
6269,Tochigi,"15 February,2012",Tochigi,"Sakura City
(inland waters)","13 February,2012",_________,"Yashiomasu trout(farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
6270,Tochigi,"15 February,2012",Tochigi,"Kanuma City
(inland waters)","8 February,2012",_________,"Yashiomasu trout(farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
5016,Niigata,"23 December,2011",Niigata,Niigata City (Agano River) (inland waters),"19 December,2011",______,"Arctic lamprey
(Lethenteron camtschaticum)",Not detectable,,Not detectable,,"Environmental Science Research
Niigata",ND,ND,f,f,
5450,Niigata,"20 January,2012",Niigata,"Nagaoka City
(inland waters)","17 January,2012",______,"Arctic lamprey
(Lethenteron camtschaticum)",Not detectable,,Not detectable,,"Environmental Science Research
Niigata",ND,ND,f,f,
1615,Yamagata,"24 August, 2011",Yamagata,Oe Town (Tsukinuno River) (inland waters),"21 August, 2011",_______,Land-locked salmon (wild),,4.4,Not detectable,,Yamagata Prefectural Institute of Public Health,4.4,ND,f,f,
129,Gunma,"19 April, 2011",Gunma,"Kawaba Village
(inland waters)","14 April, 2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",Not detectable,,Not detectable,,Japan Inspection Association of Food and Food Industry Environment,ND,ND,f,f,
265,Fukushima,"13 May, 2011",Fukushima,"Hanawa Town
(inland waters)","8 May, 2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,6,Not detectable,,Japan Chemical Analysis  Center,6,ND,f,f,
266,Fukushima,"13 May, 2011",Fukushima,"Furudono Town
(inland waters)","8 May, 2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,194,Not detectable,,Japan Chemical Analysis  Center,194,ND,f,f,
326,Fukushima,"19 May, 2011",Fukushima,"Date City
(inland waters)","17 May, 2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,990,Not detectable,,Japan Chemical Analysis  Center,990,ND,f,f,
403,Fukushima,"26 May, 2011",Fukushima,Fukushima City (Abukuma River) (inland waters),"20 May, 2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",990,,Not detectable,,Japan Chemical Analysis  Center,990,ND,f,f,
412,Fukushima,"26 May, 2011",Fukushima,"Inawashiro Town and Kitashiobara Village
(Akimoto Lake) (inland waters)","23 May, 2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,640,Not detectable,,Japan Chemical Analysis  Center,640,ND,f,f,
468,Fukushima,"2 June, 2011",Fukushima,Shirakawa City (Abukuma River) (inland waters),"27 May, 2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,620,Not detectable,,Japan Chemical Analysis  Center,620,ND,f,f,
525,Miyagi,"9 June, 2011",Miyagi,Shiroishi City) (Shiroishi River) (inland waters),"7 June, 2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,114,Not detectable,,Tohoku University,114,ND,f,f,
526,Miyagi,"9 June, 2011",Miyagi,Marumori Town (Uchikawa River) (inland waters),"7 June, 2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,305,Not detectable,,Tohoku University,305,ND,f,f,
556,Fukushima,"9 June, 2011",Fukushima,"Aizuwakamatsu
City
(Agagawa River)
(inland waters)","2 June, 2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,150,Not detectable,,Japan Chemical Analysis  Center,150,ND,f,f,
558,Fukushima,"9 June, 2011",Fukushima,Aizumisato Town (Agagawa River) (inland waters),"5 June, 2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,169,Not detectable,,Japan Chemical Analysis  Center,169,ND,f,f,
562,Fukushima,"9 June, 2011",Fukushima,Hirata Village (Abukuma River) (inland waters),"4 June, 2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,85,Not detectable,,Japan Chemical Analysis  Center,85,ND,f,f,
567,Fukushima,"9 June, 2011",Fukushima,Inawashiro Town (Akimoto Lake) (inland waters),"6 June, 2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,670,Not detectable,,Japan Chemical Analysis  Center,670,ND,f,f,
580,Gunma,"13 June, 2011",Gunma,Ueno Village (Kanna River) (inland waters),"8 - 9 June,2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",Not detectable,,Not detectable,,Japan Inspection Association of Food and Food Industry Environment,ND,ND,f,f,
642,Fukushima,"16 June, 2011",Fukushima,Iidate Village (Mano River) (inland waters),"10 June, 2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,"2,100",Not detectable,,Japan Chemical Analysis  Center,2100,ND,f,f,
649,Fukushima,"16 June, 2011",Fukushima,Fukushima City (Abukuma River) (inland waters),"6 June, 2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,560,Not detectable,,Japan Chemical Analysis  Center,560,ND,f,f,
731,Fukushima,"23 June, 2011",Fukushima,Ono Town (Natsui River) (inland waters),"19 June, 2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,89,Not detectable,,Japan Chemical Analysis  Center,89,ND,f,f,
830,Fukushima,"29 June, 2011",Fukushima,Tamura City (Abukuma River) (inland waters),"22 June, 2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,570,Not detectable,,"Fukushima Agricultural Technology
Centre",570,ND,f,f,
912,Fukushima,"6 July, 2011",Fukushima,Nishi-aizu Town (Agagawa River) (inland waters),"4 July, 2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,69,Not detectable,,"Fukushima Agricultural Technology
Centre",69,ND,f,f,
916,Fukushima,"6 July, 2011",Fukushima,Kitakata City (Agagawa River) (inland waters),"1 July, 2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,145,Not detectable,,"Fukushima Agricultural Technology
Centre",145,ND,f,f,
921,Fukushima,"6 July, 2011",Fukushima,"Aizu-wakamatsu
City
(Agagawa River)
(inland waters)","1 July, 2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,113,Not detectable,,"Fukushima Agricultural Technology
Centre",113,ND,f,f,
922,Fukushima,"6 July, 2011",Fukushima,Aizu-misato Town (Agagawa River) (inland waters),"2 July, 2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,133,Not detectable,,"Fukushima Agricultural Technology
Centre",133,ND,f,f,
1028,Fukushima,"13 July, 2011",Fukushima,Mishima Town (Agagawa River) (inland waters),"6 July, 2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,128,Not detectable,,"Fukushima Agricultural Technology
Centre",128,ND,f,f,
1033,Fukushima,"13 July, 2011",Fukushima,Tadami Town (Tagokura Lake) (inland waters),"7 July, 2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,22,Not detectable,,"Fukushima Agricultural Technology
Centre",22,ND,f,f,
1192,Fukushima,"27 July, 2011",Fukushima,Iwaki City (Natsui River) (inland waters),"18 July, 2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,125,Not detectable,,"Fukushima Agricultural Technology
Centre",125,ND,f,f,
1199,Fukushima,"27 July, 2011",Fukushima,Inawashiro Town (Inawashiro Lake) (inland waters),"22 July, 2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,170,Not detectable,,"Fukushima Agricultural Technology
Centre",170,ND,f,f,
1206,Fukushima,"27 July, 2011",Fukushima,Shimogo Town (Agagawa River) (inland waters),"24 July, 2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,17,Not detectable,,"Fukushima Agricultural Technology
Centre",17,ND,f,f,
1212,Fukushima,"27 July, 2011",Fukushima,Hinoemata Village (Agagawa River) (inland waters),"22 July, 2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,95,Not detectable,,"Fukushima Agricultural Technology
Centre",95,ND,f,f,
1409,Fukushima,"10 August, 2011",Fukushima,Iwaki City (Natsui River) (inland waters),"2 August, 2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,160,Not detectable,,"Fukushima Agricultural Technology
Centre",160,ND,f,f,
1592,Fukushima,"24 August, 2011",Fukushima,Nishi-aizu Town (Agagawa River) (inland waters),"22 August, 2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",Not detectable,,Not detectable,,"Fukushima Agricultural Technology
Centre",ND,ND,f,f,
1596,Fukushima,"24 August, 2011",Fukushima,Kitakata City (Agagawa River) (inland waters),"20 August, 2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",Not detectable,,Not detectable,,"Fukushima Agricultural Technology
Centre",ND,ND,f,f,
1692,Fukushima,"31 August, 2011",Fukushima,Tamura City (Abukuma River) (inland waters),"26 August, 2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,205,Not detectable,,"Fukushima Agricultural Technology
Centre",205,ND,f,f,
1988,Fukushima,"14 September,2011",Fukusima,Iwaki City (Natsui River) (inland waters),"10 September,2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",,34,Not detectable,,"Fukushima Agricultural Technology
Centre",34,ND,f,f,
1994,Fukushima,"14 September,2011",Fukusima,Nishi-aizu Town (Agagawa River) (inland waters),"10 September,2011",_______,"Land-locked salmon(wild)
(Oncorhynchus masou)",Not detectable,,Not detectable,,"Fukushima Agricultural Technology
Centre",ND,ND,f,f,
